class_id,species,folder,count,status,file
32,Mangrove Cuckoo,032.Mangrove_Cuckoo,50,OK,Mangrove_Cuckoo_440692.mp3
32,Mangrove Cuckoo,032.Mangrove_Cuckoo,50,OK,Mangrove_Cuckoo_440694.mp3
32,Mangrove Cuckoo,032.Mangrove_Cuckoo,50,OK,Mangrove_Cuckoo_440695.mp3
32,Mangrove Cuckoo,032.Mangrove_Cuckoo,50,OK,Mangrove_Cuckoo_456906.mp3
32,Mangrove Cuckoo,032.Mangrove_Cuckoo,50,OK,Mangrove_Cuckoo_456908.mp3
32,Mangrove Cuckoo,032.Mangrove_Cuckoo,50,OK,Mangrove_Cuckoo_456910.mp3
32,Mangrove Cuckoo,032.Mangrove_Cuckoo,50,OK,Mangrove_Cuckoo_502526.mp3
32,Mangrove Cuckoo,032.Mangrove_Cuckoo,50,OK,Mangrove_Cuckoo_502527.mp3
32,Mangrove Cuckoo,032.Mangrove_Cuckoo,50,OK,Mangrove_Cuckoo_502528.mp3
32,Mangrove Cuckoo,032.Mangrove_Cuckoo,50,OK,Mangrove_Cuckoo_518321.mp3
32,Mangrove Cuckoo,032.Mangrove_Cuckoo,50,OK,Mangrove_Cuckoo_518322.mp3
32,Mangrove Cuckoo,032.Mangrove_Cuckoo,50,OK,Mangrove_Cuckoo_518323.mp3
32,Mangrove Cuckoo,032.Mangrove_Cuckoo,50,OK,Mangrove_Cuckoo_571032.mp3
32,Mangrove Cuckoo,032.Mangrove_Cuckoo,50,OK,Mangrove_Cuckoo_571034.mp3
32,Mangrove Cuckoo,032.Mangrove_Cuckoo,50,OK,Mangrove_Cuckoo_590889.mp3
32,Mangrove Cuckoo,032.Mangrove_Cuckoo,50,OK,Mangrove_Cuckoo_61306.mp3
32,Mangrove Cuckoo,032.Mangrove_Cuckoo,50,OK,Mangrove_Cuckoo_794282.mp3
32,Mangrove Cuckoo,032.Mangrove_Cuckoo,50,OK,Mangrove_Cuckoo_814166.mp3
32,Mangrove Cuckoo,032.Mangrove_Cuckoo,50,OK,Mangrove_Cuckoo_814167.mp3
32,Mangrove Cuckoo,032.Mangrove_Cuckoo,50,OK,Mangrove_Cuckoo_88795.mp3
32,Mangrove Cuckoo,032.Mangrove_Cuckoo,50,OK,Mangrove_Cuckoo_963393.mp3
32,Mangrove Cuckoo,032.Mangrove_Cuckoo,50,OK,Mangrove_Cuckoo_971332.mp3
32,Mangrove Cuckoo,032.Mangrove_Cuckoo,50,OK,Mangrove_Cuckoo_975534.mp3
32,Mangrove Cuckoo,032.Mangrove_Cuckoo,50,OK,Mangrove_Cuckoo_975535.mp3
32,Mangrove Cuckoo,032.Mangrove_Cuckoo,50,OK,Mangrove_Cuckoo_998930.mp3
32,Mangrove Cuckoo,032.Mangrove_Cuckoo,50,OK,Mangrove_Cuckoo_999184.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_100132.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_100133.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_100134.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_100135.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_100136.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_100137.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_1002052.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_1006906.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_1019105.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_1400.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_179579.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_180214.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_20962.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_264978.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_322027.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_48714.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_502532.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_502539.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_502540.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_552706.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_552707.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_56218.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_566852.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_575074.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_660110.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_684511.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_736281.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_736409.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_740401.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_759443.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_77649.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_7839.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_819386.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_83558.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_840179.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_843437.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_844115.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_858930.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_858931.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_858932.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_858933.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_859285.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_860361.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_880465.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_901133.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_940090.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_940093.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_940094.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_940095.mp3
33,Yellow billed Cuckoo,033.Yellow_billed_Cuckoo,50,OK,Yellow_billed_Cuckoo_940096.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_1003152.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_1013824.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_1013919.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_1013920.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_1013921.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_1013922.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_1014006.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_1014007.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_1014009.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_1014331.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_1014332.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_1014333.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_1014334.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_1014380.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_1014381.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_1014550.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_1022523.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_1022525.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_1022527.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_465041.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_467313.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_467314.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_469597.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_469598.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_472344.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_534247.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_534253.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_555144.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_558355.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_561378.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_561449.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_561450.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_561452.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_561454.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_568118.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_582137.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_598463.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_614293.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_640359.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_648112.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_655762.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_691784.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_691785.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_731968.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_743163.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_807064.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_809799.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_856573.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_935606.mp3
35,Purple Finch,035.Purple_Finch,50,OK,Purple_Finch_984091.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_1007124.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_1009102.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_1013010.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_1013307.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_1015011.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_1024574.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_1029783.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_1033749.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_1062459.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_1062460.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_1069251.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_622247.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_622248.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_622249.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_624993.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_634286.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_636252.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_638937.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_645833.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_648368.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_661730.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_661732.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_676522.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_677541.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_677543.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_685311.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_686057.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_697755.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_708962.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_721756.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_722853.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_753183.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_753469.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_768323.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_768332.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_768334.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_768336.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_776026.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_786153.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_786154.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_786155.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_822641.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_839869.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_941347.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_957326.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_959126.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_964340.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_975331.mp3
36,Northern Flicker,036.Northern_Flicker,49,OK,Northern_Flicker_993993.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_1004178.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_1005248.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_1025810.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_1036513.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_1064546.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_1071605.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_402427.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_405039.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_407863.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_416786.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_417181.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_418306.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_420873.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_442565.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_454273.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_454560.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_477408.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_483506.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_501241.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_533945.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_541149.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_541152.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_565852.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_569943.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_569946.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_583856.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_594106.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_642349.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_649907.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_663306.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_663307.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_690685.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_690943.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_728275.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_728279.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_770496.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_772372.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_772373.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_807573.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_816040.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_816043.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_816046.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_839505.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_863383.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_871925.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_924430.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_949829.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_950020.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_950022.mp3
37,Acadian Flycatcher,037.Acadian_Flycatcher,50,OK,Acadian_Flycatcher_979427.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_1012533.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_1012534.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_1012535.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_1012536.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_1036369.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_1036375.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_1077504.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_1077604.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_192290.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_192301.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_274135.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_278003.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_293014.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_325528.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_325529.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_357427.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_360931.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_367702.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_370496.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_413209.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_429636.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_445685.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_474832.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_481817.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_501226.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_518336.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_563130.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_570046.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_578069.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_581100.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_650791.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_691462.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_691463.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_693681.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_725921.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_779896.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_816059.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_816060.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_816061.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_817855.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_840737.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_840738.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_844235.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_880185.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_880186.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_880187.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_894353.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_916955.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_916957.mp3
38,Great Crested Flycatcher,038.Great_Crested_Flycatcher,50,OK,Great_Crested_Flycatcher_924423.mp3
39,Least Flycatcher,039.Least_Flycatcher,50,OK,Least_Flycatcher_1002526.mp3
39,Least Flycatcher,039.Least_Flycatcher,50,OK,Least_Flycatcher_1002527.mp3
39,Least Flycatcher,039.Least_Flycatcher,50,OK,Least_Flycatcher_1012575.mp3
39,Least Flycatcher,039.Least_Flycatcher,50,OK,Least_Flycatcher_1012576.mp3
